dataset,dataset_label,model,model_label,seed,epsilon_255,fgsm,pgd,attack_set_min,audited_envelope,adjusted_for_nonmonotonicity,max_pgd_rebound
malaria,Malaria,resnet152,ResNet-152,seed42,0.5,0.8940464177598385,0.3773965691220989,0.3773965691220989,0.3773965691220989,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed42,1.0,0.8597376387487387,0.06357214934409687,0.06357214934409687,0.06357214934409687,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed42,2.0,0.8395560040363269,0.0030272452068617556,0.0030272452068617556,0.0030272452068617556,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed42,4.0,0.8607467204843592,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed42,8.0,0.875882946518668,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed42,16.0,0.739656912209889,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed43,0.1,0.9575328614762386,0.9413549039433772,0.9413549039433772,0.9413549039433772,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed43,0.15,0.942366026289181,0.8877654196157735,0.8877654196157735,0.8877654196157735,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed43,0.2,0.9271991911021233,0.8281092012133469,0.8281092012133469,0.8281092012133469,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed43,0.25,0.9110212335692619,0.7593528816986855,0.7593528816986855,0.7593528816986855,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed43,0.5,0.839231547017189,0.3569261880687563,0.3569261880687563,0.3569261880687563,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed43,1.0,0.782608695652174,0.03741152679474216,0.03741152679474216,0.03741152679474216,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed43,2.0,0.7714863498483316,0.0010111223458038423,0.0010111223458038423,0.0010111223458038423,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed43,4.0,0.8018200202224469,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed43,8.0,0.8200202224469161,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed43,16.0,0.7745197168857432,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed44,0.1,0.981243830207305,0.9693978282329714,0.9693978282329714,0.9693978282329714,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed44,0.15,0.9733464955577492,0.928923988153998,0.928923988153998,0.928923988153998,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed44,0.2,0.9634748272458046,0.8973346495557749,0.8973346495557749,0.8973346495557749,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed44,0.25,0.9447186574531096,0.8400789733464955,0.8400789733464955,0.8400789733464955,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed44,0.5,0.9002961500493584,0.47581441263573543,0.47581441263573543,0.47581441263573543,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed44,1.0,0.8538993089832182,0.0384995064165844,0.0384995064165844,0.0384995064165844,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed44,2.0,0.8371174728529122,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed44,4.0,0.8657453109575518,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed44,8.0,0.8558736426456071,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet152,ResNet-152,seed44,16.0,0.7877591312931885,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed42,0.1,0.9567404426559356,0.9245472837022133,0.9245472837022133,0.9245472837022133,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed42,0.15,0.9325955734406438,0.8440643863179075,0.8440643863179075,0.8440643863179075,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed42,0.2,0.9024144869215291,0.7454728370221329,0.7454728370221329,0.7454728370221329,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed42,0.25,0.8742454728370221,0.6327967806841046,0.6327967806841046,0.6327967806841046,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed42,0.5,0.7967806841046278,0.11167002012072434,0.11167002012072434,0.11167002012072434,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed42,1.0,0.7173038229376257,0.002012072434607646,0.002012072434607646,0.002012072434607646,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed42,2.0,0.6680080482897385,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed42,4.0,0.704225352112676,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed42,8.0,0.7233400402414487,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed42,16.0,0.7132796780684104,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed43,0.1,0.9688442211055276,0.9567839195979899,0.9567839195979899,0.9567839195979899,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed43,0.15,0.9527638190954774,0.9216080402010051,0.9216080402010051,0.9216080402010051,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed43,0.2,0.9376884422110553,0.8653266331658291,0.8653266331658291,0.8653266331658291,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed43,0.25,0.9256281407035176,0.8040201005025126,0.8040201005025126,0.8040201005025126,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed43,0.5,0.8552763819095477,0.2904522613065327,0.2904522613065327,0.2904522613065327,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed43,1.0,0.7899497487437186,0.005025125628140704,0.005025125628140704,0.005025125628140704,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed43,2.0,0.7477386934673367,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed43,4.0,0.7668341708542713,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed43,8.0,0.8060301507537688,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed43,16.0,0.7758793969849246,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed44,0.1,0.9703557312252964,0.9545454545454546,0.9545454545454546,0.9545454545454546,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed44,0.15,0.9545454545454546,0.900197628458498,0.900197628458498,0.900197628458498,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed44,0.2,0.9347826086956522,0.8399209486166008,0.8399209486166008,0.8399209486166008,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed44,0.25,0.9209486166007905,0.7223320158102767,0.7223320158102767,0.7223320158102767,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed44,0.5,0.8527667984189723,0.17094861660079053,0.17094861660079053,0.17094861660079053,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed44,1.0,0.7835968379446641,0.0009881422924901185,0.0009881422924901185,0.0009881422924901185,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed44,2.0,0.7430830039525692,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed44,4.0,0.7628458498023716,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed44,8.0,0.791501976284585,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet18,ResNet-18,seed44,16.0,0.7835968379446641,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed42,0.1,0.9294354838709677,0.8538306451612904,0.8538306451612904,0.8538306451612904,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed42,0.15,0.8891129032258065,0.7016129032258065,0.7016129032258065,0.7016129032258065,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed42,0.2,0.8457661290322581,0.5181451612903226,0.5181451612903226,0.5181451612903226,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed42,0.25,0.813508064516129,0.33669354838709675,0.33669354838709675,0.33669354838709675,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed42,0.5,0.7036290322580645,0.011088709677419355,0.011088709677419355,0.011088709677419355,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed42,1.0,0.6078629032258065,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed42,2.0,0.6159274193548387,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed42,4.0,0.7298387096774194,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed42,8.0,0.8256048387096774,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed42,16.0,0.8457661290322581,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed43,0.1,0.9022177419354839,0.8195564516129032,0.8195564516129032,0.8195564516129032,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed43,0.15,0.8639112903225806,0.6733870967741935,0.6733870967741935,0.6733870967741935,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed43,0.2,0.8306451612903226,0.4566532258064516,0.4566532258064516,0.4566532258064516,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed43,0.25,0.7983870967741935,0.2872983870967742,0.2872983870967742,0.2872983870967742,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed43,0.5,0.7016129032258065,0.004032258064516129,0.004032258064516129,0.004032258064516129,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed43,1.0,0.6179435483870968,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed43,2.0,0.6300403225806451,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed43,4.0,0.7459677419354839,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed43,8.0,0.8588709677419355,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed43,16.0,0.8931451612903226,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed44,0.1,0.96751968503937,0.9242125984251969,0.9242125984251969,0.9242125984251969,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed44,0.15,0.9488188976377953,0.8307086614173228,0.8307086614173228,0.8307086614173228,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed44,0.2,0.9320866141732284,0.7086614173228346,0.7086614173228346,0.7086614173228346,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed44,0.25,0.9163385826771654,0.5708661417322834,0.5708661417322834,0.5708661417322834,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed44,0.5,0.8681102362204725,0.10236220472440945,0.10236220472440945,0.10236220472440945,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed44,1.0,0.8366141732283464,0.000984251968503937,0.000984251968503937,0.000984251968503937,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed44,2.0,0.8198818897637795,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed44,4.0,0.8316929133858267,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed44,8.0,0.812992125984252,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet34,ResNet-34,seed44,16.0,0.7431102362204725,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed42,0.1,0.907258064516129,0.7429435483870968,0.7429435483870968,0.7429435483870968,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed42,0.15,0.8830645161290323,0.5413306451612904,0.5413306451612904,0.5413306451612904,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed42,0.2,0.8588709677419355,0.3316532258064516,0.3316532258064516,0.3316532258064516,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed42,0.25,0.8397177419354839,0.18951612903225806,0.18951612903225806,0.18951612903225806,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed42,0.5,0.7721774193548387,0.007056451612903226,0.007056451612903226,0.007056451612903226,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed42,1.0,0.7631048387096774,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed42,2.0,0.8145161290322581,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed42,4.0,0.8689516129032258,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed42,8.0,0.8286290322580645,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed42,16.0,0.7237903225806451,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed43,0.1,0.9127382146439318,0.7542627883650953,0.7542627883650953,0.7542627883650953,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed43,0.15,0.8746238716148446,0.5195586760280843,0.5195586760280843,0.5195586760280843,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed43,0.2,0.8445336008024072,0.2958876629889669,0.2958876629889669,0.2958876629889669,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed43,0.25,0.8214643931795386,0.1765295887662989,0.1765295887662989,0.1765295887662989,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed43,0.5,0.7512537612838516,0.00802407221664995,0.00802407221664995,0.00802407221664995,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed43,1.0,0.7321965897693079,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed43,2.0,0.7893681043129388,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed43,4.0,0.8776328986960883,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed43,8.0,0.917753259779338,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed43,16.0,0.9137412236710131,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed44,0.1,0.9070227497527201,0.7566765578635015,0.7566765578635015,0.7566765578635015,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed44,0.15,0.8793273986152325,0.5588526211671613,0.5588526211671613,0.5588526211671613,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed44,0.2,0.8526211671612265,0.3649851632047478,0.3649851632047478,0.3649851632047478,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed44,0.25,0.8288822947576657,0.20178041543026706,0.20178041543026706,0.20178041543026706,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed44,0.5,0.7705242334322453,0.004945598417408506,0.004945598417408506,0.004945598417408506,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed44,1.0,0.7655786350148368,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed44,2.0,0.8259149357072205,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed44,4.0,0.8793273986152325,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed44,8.0,0.857566765578635,0.0,0.0,0.0,False,0.0
malaria,Malaria,resnet50,ResNet-50,seed44,16.0,0.7151335311572701,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed42,0.1,0.9127725856697819,0.26895119418483904,0.26895119418483904,0.26895119418483904,False,0.0020768431983385254
oct2017,OCT,resnet101,ResNet-101,seed42,0.15,0.8961578400830738,0.1536863966770509,0.1536863966770509,0.1536863966770509,False,0.0020768431983385254
oct2017,OCT,resnet101,ResNet-101,seed42,0.2,0.8836967808930426,0.102803738317757,0.102803738317757,0.102803738317757,False,0.0020768431983385254
oct2017,OCT,resnet101,ResNet-101,seed42,0.25,0.8785046728971962,0.07684319833852545,0.07684319833852545,0.07684319833852545,False,0.0020768431983385254
oct2017,OCT,resnet101,ResNet-101,seed42,0.5,0.8733125649013499,0.029075804776739357,0.029075804776739357,0.029075804776739357,False,0.0020768431983385254
oct2017,OCT,resnet101,ResNet-101,seed42,1.0,0.8795430944963655,0.013499480789200415,0.013499480789200415,0.013499480789200415,False,0.0020768431983385254
oct2017,OCT,resnet101,ResNet-101,seed42,2.0,0.8868120456905504,0.008307372793354102,0.008307372793354102,0.008307372793354102,False,0.0020768431983385254
oct2017,OCT,resnet101,ResNet-101,seed42,4.0,0.8525441329179647,0.0020768431983385254,0.0020768431983385254,0.0020768431983385254,False,0.0020768431983385254
oct2017,OCT,resnet101,ResNet-101,seed42,8.0,0.3707165109034268,0.004153686396677051,0.004153686396677051,0.0020768431983385254,True,0.0020768431983385254
oct2017,OCT,resnet101,ResNet-101,seed42,16.0,0.2554517133956386,0.0020768431983385254,0.0020768431983385254,0.0020768431983385254,False,0.0020768431983385254
oct2017,OCT,resnet101,ResNet-101,seed43,0.1,0.8830227743271222,0.08488612836438923,0.08488612836438923,0.08488612836438923,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed43,0.15,0.8623188405797102,0.022774327122153208,0.022774327122153208,0.022774327122153208,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed43,0.2,0.8571428571428571,0.012422360248447204,0.012422360248447204,0.012422360248447204,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed43,0.25,0.8467908902691511,0.004140786749482402,0.004140786749482402,0.004140786749482402,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed43,0.5,0.855072463768116,0.0010351966873706005,0.0010351966873706005,0.0010351966873706005,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed43,1.0,0.901656314699793,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed43,2.0,0.906832298136646,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed43,4.0,0.8188405797101449,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed43,8.0,0.39233954451345754,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed43,16.0,0.2650103519668737,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed44,0.1,0.8373056994818653,0.16683937823834197,0.16683937823834197,0.16683937823834197,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed44,0.15,0.8093264248704664,0.0694300518134715,0.0694300518134715,0.0694300518134715,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed44,0.2,0.8010362694300518,0.03730569948186528,0.03730569948186528,0.03730569948186528,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed44,0.25,0.7979274611398963,0.029015544041450778,0.029015544041450778,0.029015544041450778,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed44,0.5,0.8093264248704664,0.011398963730569948,0.011398963730569948,0.011398963730569948,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed44,1.0,0.8404145077720208,0.0051813471502590676,0.0051813471502590676,0.0051813471502590676,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed44,2.0,0.8797927461139896,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed44,4.0,0.7927461139896373,0.0010362694300518134,0.0010362694300518134,0.0010362694300518134,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed44,8.0,0.2528497409326425,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet101,ResNet-101,seed44,16.0,0.25077720207253884,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed42,0.1,0.9409937888198758,0.6004140786749482,0.6004140786749482,0.6004140786749482,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed42,0.15,0.9151138716356108,0.36542443064182195,0.36542443064182195,0.36542443064182195,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed42,0.2,0.8985507246376812,0.21428571428571427,0.21428571428571427,0.21428571428571427,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed42,0.25,0.8819875776397516,0.11387163561076605,0.11387163561076605,0.11387163561076605,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed42,0.5,0.84472049689441,0.011387163561076604,0.011387163561076604,0.011387163561076604,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed42,1.0,0.8374741200828157,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed42,2.0,0.8302277432712215,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed42,4.0,0.8033126293995859,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed42,8.0,0.7329192546583851,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed42,16.0,0.5507246376811594,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed43,0.1,0.938860103626943,0.5523316062176166,0.5523316062176166,0.5523316062176166,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed43,0.15,0.9243523316062177,0.28186528497409324,0.28186528497409324,0.28186528497409324,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed43,0.2,0.9036269430051813,0.13989637305699482,0.13989637305699482,0.13989637305699482,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed43,0.25,0.8901554404145078,0.05181347150259067,0.05181347150259067,0.05181347150259067,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed43,0.5,0.8559585492227979,0.0031088082901554403,0.0031088082901554403,0.0031088082901554403,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed43,1.0,0.8207253886010363,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed43,2.0,0.816580310880829,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed43,4.0,0.8217616580310881,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed43,8.0,0.7233160621761658,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed43,16.0,0.2756476683937824,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed44,0.1,0.9461139896373058,0.6746113989637306,0.6746113989637306,0.6746113989637306,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed44,0.15,0.9139896373056995,0.40518134715025905,0.40518134715025905,0.40518134715025905,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed44,0.2,0.8797927461139896,0.23005181347150258,0.23005181347150258,0.23005181347150258,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed44,0.25,0.8632124352331606,0.12435233160621761,0.12435233160621761,0.12435233160621761,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed44,0.5,0.8072538860103627,0.007253886010362694,0.007253886010362694,0.007253886010362694,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed44,1.0,0.7658031088082902,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed44,2.0,0.7284974093264248,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed44,4.0,0.7284974093264248,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed44,8.0,0.6756476683937824,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet152,ResNet-152,seed44,16.0,0.43316062176165804,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed42,0.1,0.8908523908523909,0.5634095634095634,0.5634095634095634,0.5634095634095634,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed42,0.15,0.8440748440748441,0.3004158004158004,0.3004158004158004,0.3004158004158004,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed42,0.2,0.7941787941787942,0.15176715176715178,0.15176715176715178,0.15176715176715178,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed42,0.25,0.7567567567567568,0.07796257796257797,0.07796257796257797,0.07796257796257797,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed42,0.5,0.6403326403326404,0.005197505197505198,0.005197505197505198,0.005197505197505198,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed42,1.0,0.5623700623700624,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed42,2.0,0.5446985446985447,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed42,4.0,0.5498960498960499,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed42,8.0,0.3627858627858628,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed42,16.0,0.2505197505197505,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed43,0.1,0.8267634854771784,0.38381742738589214,0.38381742738589214,0.38381742738589214,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed43,0.15,0.7396265560165975,0.1078838174273859,0.1078838174273859,0.1078838174273859,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed43,0.2,0.6846473029045643,0.03112033195020747,0.03112033195020747,0.03112033195020747,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed43,0.25,0.6462655601659751,0.015560165975103735,0.015560165975103735,0.015560165975103735,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed43,0.5,0.5726141078838174,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed43,1.0,0.5549792531120332,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed43,2.0,0.5736514522821576,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed43,4.0,0.6016597510373444,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed43,8.0,0.5560165975103735,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed43,16.0,0.2479253112033195,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed44,0.1,0.8746113989637305,0.47461139896373056,0.47461139896373056,0.47461139896373056,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed44,0.15,0.8010362694300518,0.16062176165803108,0.16062176165803108,0.16062176165803108,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed44,0.2,0.7419689119170985,0.04870466321243523,0.04870466321243523,0.04870466321243523,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed44,0.25,0.6984455958549223,0.01865284974093264,0.01865284974093264,0.01865284974093264,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed44,0.5,0.5761658031088083,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed44,1.0,0.5398963730569948,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed44,2.0,0.5430051813471503,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed44,4.0,0.6103626943005181,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed44,8.0,0.6186528497409326,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet18,ResNet-18,seed44,16.0,0.30984455958549223,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed42,0.1,0.9264248704663213,0.46113989637305697,0.46113989637305697,0.46113989637305697,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed42,0.15,0.894300518134715,0.22383419689119172,0.22383419689119172,0.22383419689119172,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed42,0.2,0.8694300518134715,0.12435233160621761,0.12435233160621761,0.12435233160621761,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed42,0.25,0.8538860103626943,0.06321243523316063,0.06321243523316063,0.06321243523316063,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed42,0.5,0.783419689119171,0.007253886010362694,0.007253886010362694,0.007253886010362694,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed42,1.0,0.7450777202072539,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed42,2.0,0.6860103626943005,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed42,4.0,0.6259067357512953,0.0,0.0,0.0,False,0.0
oct2017,OCT,resnet34,ResNet-34,seed42,8.0,0.6051813471502591,0.0,0.0,0.0,False,0.0
